qchr	qpos	direction	id	gid	gchr	gbeg	gend	qchr.g	marker	qpos.g	qleft.g	qright.g	LOD	ADD	Rsqure	type	type2	mid
4	182752788	-1	12335	Zm00001d049729	4	41729323	41736518	4	510	657.7	651.3	658.9	4.76	-0.44	0.12	trans	trans	trans-eQTL-B.hs17
4	182752788	-1	13596	Zm00001d052184	4	182563207	182565812	4	510	657.7	654.8	660	6.31	-0.53	0.14	cis	cis	trans-eQTL-B.hs17
4	182752788	-1	14480	Zm00001d053648	4	238153226	238159523	4	510	657.7	651.3	659	4.97	-0.22	0.13	trans	trans	trans-eQTL-B.hs17
4	183500409	-1	6359	Zm00001d004172	2	89151589	89175203	4	521	666	662	672.9	7.35	-1.08	0.21	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	6513	Zm00001d004667	2	128132374	128184491	4	521	666	659.4	672.9	4.41	-0.56	0.14	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	7681	Zm00001d006731	2	215409294	215414488	4	521	666	661	666.1	6.94	-0.3	0.16	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	24284	Zm00001d009226	8	44498799	44501231	4	521	666	660	671.5	5.24	-0.51	0.14	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	24743	Zm00001d010047	8	96814230	96821045	4	521	666	662	672.9	4.53	-0.39	0.05	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	15302	Zm00001d013283	5	7811744	7815276	4	521	666	660	670.5	6.79	-0.63	0.18	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	16148	Zm00001d014575	5	54058740	54067950	4	521	666	660	672.9	4.79	-1.1	0.14	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	16391	Zm00001d014896	5	67129301	67133392	4	521	666	665.8	666.1	4.79	-0.18	0.15	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	23499	Zm00001d022502	7	179002712	179046270	4	521	666	658.9	672.9	4.41	-0.5	0.13	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	23620	Zm00001d022594	7	180721223	180728877	4	521	666	660	669.5	4.37	-0.39	0.05	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	29073	Zm00001d023749	10	18613505	18627300	4	521	666	660	672.9	5.06	-1.03	0.15	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	63	Zm00001d027333	1	3104159	3122867	4	521	666	662	671.5	6.09	-0.57	0.17	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	741	Zm00001d028279	1	28996699	29002980	4	521	666	661	666.1	5.86	-0.94	0.19	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	3250	Zm00001d032659	1	233390766	233406919	4	521	666	661	672.5	5.22	-0.36	0.13	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	4338	Zm00001d034364	1	290898978	290914568	4	521	666	659.4	672.9	4.49	-0.94	0.1	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	18739	Zm00001d035186	6	8568669	8572990	4	521	666	658.9	668.5	6.38	-0.51	0.05	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	20294	Zm00001d038100	6	147934926	147945863	4	521	666	661	672.5	5.49	-0.23	0.13	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	10063	Zm00001d042398	3	164486800	164493104	4	521	666	660	666.1	4.75	-1.88	0.14	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	11743	Zm00001d048627	4	1738291	1741620	4	521	666	662	672.9	5.12	-1.95	0.14	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	12662	Zm00001d050382	4	84993276	84998613	4	521	666	662	672.9	4.19	-0.24	0.11	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	12669	Zm00001d050388	4	85201775	85202762	4	521	666	661	672.5	4.53	-0.08	0.13	trans	trans	trans-eQTL-B.hs18
4	183500409	-1	13622	Zm00001d052213	4	183434198	183439948	4	521	666	661	672.9	5.86	-0.27	0.16	cis	cis	trans-eQTL-B.hs18
4	186862022	-1	5354	Zm00001d002485	2	13754420	13757455	4	535	682.5	680.3	688.7	6.73	-0.65	0.17	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	6790	Zm00001d005264	2	166202913	166214873	4	535	682.5	680.3	685.7	7.32	-0.79	0.21	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	7530	Zm00001d006504	2	210098888	210106998	4	535	682.5	675.9	690.1	4.18	-0.36	0.1	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	7821	Zm00001d006944	2	219965544	219970180	4	535	682.5	680.3	684.4	5.56	-0.13	0.07	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	17523	Zm00001d017094	5	185236880	185240975	4	535	682.5	681.6	683.5	5.78	-0.3	0.18	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	17973	Zm00001d017793	5	206964939	206969131	4	535	682.5	681.6	684.4	6.71	-0.6	0.18	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	22745	Zm00001d021426	7	151842892	151845660	4	535	682.5	679.3	684.4	4.72	-0.41	0.16	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	23552	Zm00001d022434	7	177646176	177649676	4	535	682.5	677.6	684.6	5.51	-0.36	0.03	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	29865	Zm00001d025419	10	118105919	118109881	4	535	682.5	679.3	684.4	6.88	-0.42	0.2	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	1733	Zm00001d029846	1	89860313	89863306	4	535	682.5	677.5	690.1	6.25	-0.31	0.13	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	3152	Zm00001d032476	1	227994103	227996895	4	535	682.5	676.5	684.4	5.09	-1.87	0.14	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	3863	Zm00001d033648	1	269566343	269572708	4	535	682.5	681.6	684.4	6.26	-0.47	0.17	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	3880	Zm00001d033669	1	270220262	270238013	4	535	682.5	677.5	687.7	4.32	-0.25	0.14	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	4825	Zm00001d034954	1	306615432	306619937	4	535	682.5	675.9	685.7	4.95	-0.32	0.13	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	19639	Zm00001d037142	6	113765593	113776411	4	535	682.5	678.6	690.1	5.61	-0.71	0.14	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	20034	Zm00001d037700	6	134419542	134425842	4	535	682.5	677.5	687.7	6.47	-4.05	0.12	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	8674	Zm00001d039616	3	9143670	9147316	4	535	682.5	677.6	689.7	4.24	-0.22	0.07	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	9854	Zm00001d042052	3	148711910	148719506	4	535	682.5	678.6	688.7	4.25	-0.25	0.13	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	27222	Zm00001d046277	9	77628402	77638335	4	535	682.5	675.9	684.4	6.64	-0.2	0.18	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	27837	Zm00001d047373	9	128051621	128058240	4	535	682.5	676.5	690.1	6.29	-0.58	0.17	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	13280	Zm00001d051740	4	168581650	168605013	4	535	682.5	677.5	685.7	4.66	-0.37	0.12	trans	trans	trans-eQTL-B.hs19
4	186862022	-1	13676	Zm00001d052306	4	186584218	186599725	4	535	682.5	680.3	683.5	11.44	-2.36	0.32	cis	cis	trans-eQTL-B.hs19
4	186862022	-1	13678	Zm00001d052307	4	186590729	186605159	4	535	682.5	681.6	683.5	41.76	-1.28	0.76	cis	cis	trans-eQTL-B.hs19
4	186862022	-1	14854	Zm00001d054089	4	246276749	246281182	4	535	682.5	678.6	689.7	7.49	-5.14	0.19	trans	trans	trans-eQTL-B.hs19
4	188042877	-1	5333	Zm00001d002440	2	12651592	12657446	4	537	683.5	679.3	690.1	5.45	-0.93	0.03	trans	trans	trans-eQTL-B.hs20
4	188042877	-1	15798	Zm00001d013927	5	25004008	25010095	4	537	683.5	678.6	690.1	5.83	-0.99	0.15	trans	trans	trans-eQTL-B.hs20
4	188042877	-1	17567	Zm00001d017144	5	186770039	186775804	4	537	683.5	680.3	684.6	7.64	-0.7	0.25	trans	trans	trans-eQTL-B.hs20
4	188042877	-1	17971	Zm00001d017791	5	206956208	206962117	4	537	683.5	679.3	687.7	6.92	-0.5	0.09	trans	trans	trans-eQTL-B.hs20
4	188042877	-1	21825	Zm00001d019664	7	48965520	48977670	4	537	683.5	677.5	689.7	4.47	-0.55	0.12	trans	trans	trans-eQTL-B.hs20
4	188042877	-1	29102	Zm00001d023802	10	22238725	22244066	4	537	683.5	678.6	689.7	5.25	-0.98	0.11	trans	trans	trans-eQTL-B.hs20
4	188042877	-1	30129	Zm00001d025865	10	131993604	132007438	4	537	683.5	680.3	692	4.99	-0.3	0.14	trans	trans	trans-eQTL-B.hs20
4	188042877	-1	30456	Zm00001d026305	10	143264094	143272292	4	537	683.5	682.5	684.4	50.48	-2.24	0.81	trans	trans	trans-eQTL-B.hs20
4	188042877	-1	971	Zm00001d028620	1	41086669	41088588	4	537	683.5	678.6	690.1	4.55	-0.64	0.12	trans	trans	trans-eQTL-B.hs20
4	188042877	-1	1114	Zm00001d028811	1	47152651	47153994	4	537	683.5	681.6	684.4	6.99	-0.38	0.02	trans	trans	trans-eQTL-B.hs20
4	188042877	-1	3059	Zm00001d032334	1	222824114	222841357	4	537	683.5	678.6	688.7	4.81	-0.31	0.14	trans	trans	trans-eQTL-B.hs20
4	188042877	-1	3900	Zm00001d033707	1	271815374	271818063	4	537	683.5	678.6	687.7	4.34	-1.93	0.13	trans	trans	trans-eQTL-B.hs20
4	188042877	-1	4612	Zm00001d034710	1	300423240	300426736	4	537	683.5	681.3	692	4.33	-0.39	0.12	trans	trans	trans-eQTL-B.hs20
4	188042877	-1	19868	Zm00001d037476	6	126489261	126491991	4	537	683.5	677.5	687.7	5.38	-0.18	0.05	trans	trans	trans-eQTL-B.hs20
4	188042877	-1	20656	Zm00001d038562	6	159894087	159895160	4	537	683.5	677.6	687.7	5.1	-1.41	0.12	trans	trans	trans-eQTL-B.hs20
4	188042877	-1	13675	Zm00001d052303	4	186500641	186503477	4	537	683.5	682.5	684.4	21.57	-0.81	0.45	cis	cis	trans-eQTL-B.hs20
4	188042877	-1	13711	Zm00001d052346	4	187721211	187732975	4	537	683.5	682.5	684.4	19.63	-0.8	0.48	cis	cis	trans-eQTL-B.hs20
4	188042877	-1	13723	Zm00001d052361	4	188290914	188296399	4	537	683.5	682.5	684.4	18.24	-0.57	0.4	cis	cis	trans-eQTL-B.hs20
4	188042877	-1	13731	Zm00001d052371	4	188392275	188393223	4	537	683.5	681.6	684.4	21.25	-0.31	0.46	cis	cis	trans-eQTL-B.hs20
4	188042877	-1	13736	Zm00001d052377	4	188547876	188549444	4	537	683.5	682.5	684.4	39.95	-0.49	0.79	cis	cis	trans-eQTL-B.hs20
4	188042877	-1	13737	Zm00001d052378	4	188624228	188629005	4	537	683.5	681.6	684.6	21.63	-0.81	0.48	cis	cis	trans-eQTL-B.hs20
4	188042877	-1	14389	Zm00001d053544	4	233597108	233599306	4	537	683.5	682.5	685.7	5.45	-0.06	0.14	trans	trans	trans-eQTL-B.hs20
4	242210053	-1	20249	Zm00001d000399	B73V4_ctg4	28493	32925	4	723	853.5	848.6	859.3	6.63	-2.62	0.15	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	5804	Zm00001d003167	2	34338012	34339444	4	723	853.5	848.6	861.1	5.24	-0.78	0.06	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	7058	Zm00001d005814	2	189518235	189520622	4	723	853.5	847.5	857.4	7.3	-0.05	0.2	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	25609	Zm00001d011596	8	155437080	155438816	4	723	853.5	848.6	859.3	12.3	-1.47	0.28	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	16750	Zm00001d015484	5	92898104	92902620	4	723	853.5	853.7	859.3	6.52	-0.52	0.18	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	17663	Zm00001d017330	5	193146758	193147606	4	723	853.5	847.5	860.3	4.82	-0.61	0.13	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	17725	Zm00001d017449	5	196103545	196106389	4	723	853.5	848.6	859.3	13.12	-1.72	0.11	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	21403	Zm00001d018838	7	6931379	6932996	4	723	853.5	847.5	861.1	5.75	-0.07	0.14	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	21822	Zm00001d019648	7	47990040	47993872	4	723	853.5	848.6	858.3	7.4	-1.3	0.12	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	22895	Zm00001d021620	7	158179238	158180317	4	723	853.5	847.5	858.3	5.05	-0.65	0.13	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	29508	Zm00001d024674	10	83251939	83254248	4	723	853.5	848.6	857.4	13.12	-1.96	0.19	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	1449	Zm00001d029325	1	65991013	65992879	4	723	853.5	848.6	860.3	6.8	-0.96	0.07	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	1852	Zm00001d030074	1	103634381	103637965	4	723	853.5	847.5	860.3	5.76	-0.34	0.14	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	4242	Zm00001d034194	1	286263995	286267822	4	723	853.5	848.6	861.1	6.48	-1.28	0.17	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	19266	Zm00001d036443	6	88822090	88827290	4	723	853.5	847.5	858.3	5.23	-0.32	0.16	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	21095	Zm00001d039036	6	168999800	169005010	4	723	853.5	847.5	859.3	6.14	-0.14	0.15	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	10546	Zm00001d043146	3	190108063	190112698	4	723	853.5	847.5	858.3	5.31	-0.32	0.13	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	11130	Zm00001d043972	3	215395529	215396080	4	723	853.5	848.6	858.3	8.99	-0.79	0.17	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	28619	Zm00001d048422	9	155990691	155992275	4	723	853.5	847.5	860.3	4.8	-0.07	0.14	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	28668	Zm00001d048479	9	156995451	156996912	4	723	853.5	847.5	857.4	8.76	-0.36	0.24	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	13871	Zm00001d052630	4	195316205	195318961	4	723	853.5	847.5	857.4	14.42	-0.45	0.36	trans	trans	trans-eQTL-B.hs21
4	242210053	-1	14476	Zm00001d053642	4	238091051	238094140	4	723	853.5	847.5	859.3	6.15	-1.44	0.18	cis	cis	trans-eQTL-B.hs21
4	242211293	-1	5463	Zm00001d002661	2	18646955	18652496	4	725	855.4	854.7	864.2	4.87	-0.22	0.1	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	6161	Zm00001d003756	2	57732693	57733740	4	725	855.4	853	861.1	5.01	-0.12	0.15	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	15058	Zm00001d012998	5	2893965	2896910	4	725	855.4	848.6	859.3	10.54	-1.71	0.18	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	16583	Zm00001d015204	5	79242210	79243503	4	725	855.4	848.6	859.3	13.97	-2.05	0.38	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	16989	Zm00001d016072	5	142984198	142988371	4	725	856.4	848.6	861.1	11.01	-0.8	0.29	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	17130	Zm00001d016411	5	161327143	161330435	4	725	855.4	853.7	861.1	5.43	-2.06	0.13	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	21299	Zm00001d018693	7	2686485	2689002	4	725	855.4	848.6	859.3	7.1	-0.84	0.07	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	22046	Zm00001d020337	7	107214969	107216447	4	725	857.4	854.7	866.1	6.51	-0.41	0.08	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	23397	Zm00001d022273	7	174093796	174099903	4	725	856.4	854.7	860.3	8.59	-0.73	0.25	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	29298	Zm00001d024241	10	59154381	59155393	4	725	855.4	848.6	861.1	9.56	-0.27	0.23	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	137	Zm00001d027421	1	4900834	4903371	4	725	856.4	848.6	861.1	12.45	-0.62	0.17	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	420	Zm00001d027850	1	15156918	15162289	4	725	855.4	847.5	859.3	7.69	-0.25	0.19	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	715	Zm00001d028240	1	27695825	27697683	4	725	857.4	853	861.1	12.78	-1.52	0.34	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	914	Zm00001d028542	1	38685403	38697325	4	725	855.4	848.6	859.3	9.53	-1.42	0.23	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	947	Zm00001d028588	1	40100220	40103763	4	725	855.4	848.6	861.1	4.17	-0.05	0.13	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	1413	Zm00001d029242	1	63479560	63480471	4	725	857.4	853	864.2	5.21	-0.23	0.05	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	3406	Zm00001d032896	1	242000818	242001861	4	725	855.4	853.7	859.3	13	-0.98	0.14	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	3749	Zm00001d033473	1	263677012	263682698	4	725	855.4	847.5	859.3	11.88	-0.43	0.3	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	4245	Zm00001d034196	1	286308027	286310892	4	725	855.4	847.5	859.3	5.27	-0.2	0.14	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	4754	Zm00001d034865	1	304197047	304201731	4	725	855.4	847.5	860.3	4.72	-1.12	0.11	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	19225	Zm00001d036345	6	85061295	85065182	4	725	855.4	848.6	861.1	4.75	-0.34	0.1	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	9386	Zm00001d041243	3	107817035	107822167	4	725	857.4	853	861.1	4.67	-1.22	0.14	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	10572	Zm00001d043170	3	190526224	190528253	4	725	855.4	848.6	860.3	11.54	-1.06	0.14	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	11239	Zm00001d044130	3	220029482	220030389	4	725	855.4	848.6	861.1	4.42	-1.07	0.05	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	26967	Zm00001d045550	9	26527595	26531578	4	725	855.4	848.6	858.3	11.49	-0.15	0.31	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	13701	Zm00001d052329	4	187324298	187327433	4	725	855.4	853.7	859.3	12.75	-0.77	0.3	trans	trans	trans-eQTL-B.hs22
4	242211293	-1	14611	Zm00001d053803	4	241416859	241440702	4	725	856.4	855.4	858.3	15.39	-0.15	0.05	cis	cis	trans-eQTL-B.hs22
4	242958927	-1	14674	Zm00001d000307	B73V4_ctg107	61610	62569	4	735	867.1	864.2	869.6	6.45	-0.04	0.16	cis	trans	trans-eQTL-B.hs23
4	242958927	-1	5277	Zm00001d002362	2	10896918	10901679	4	735	867.1	865.2	870.6	4.94	-0.28	0.09	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	5808	Zm00001d003174	2	34501885	34505176	4	735	867.1	862.3	867.7	7.18	-2.36	0.19	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	6445	Zm00001d004478	2	114435461	114439440	4	735	867.1	861.1	869.6	9.41	-0.49	0.19	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	6998	Zm00001d005693	2	183648554	183649066	4	735	867.1	864.2	871.9	6.27	-0.23	0.15	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	7540	Zm00001d006521	2	210455427	210458297	4	735	867.1	863.3	871.6	5.36	-0.08	0.15	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	7641	Zm00001d006678	2	214097373	214099059	4	735	867.1	861.1	870.6	6.62	-0.37	0.16	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	23700	Zm00001d008228	8	1976472	1977821	4	735	867.1	861.1	867.7	9.86	-0.99	0.23	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	17597	Zm00001d017179	5	188141861	188144082	4	735	867.1	864.2	873.4	4.88	-0.4	0.08	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	18186	Zm00001d018077	5	213824475	213826162	4	735	867.1	861.1	871.8	6.45	-0.26	0.17	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	22454	Zm00001d020971	7	138210336	138221164	4	735	867.1	866.1	869.6	14.1	-0.59	0.13	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	154	Zm00001d027442	1	5434308	5435871	4	735	867.1	865.2	870.6	8.4	-1.65	0.21	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	466	Zm00001d027885	1	16721226	16722692	4	735	867.1	862.3	871.6	8.02	-0.26	0.13	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	626	Zm00001d028153	1	24328898	24333096	4	735	867.1	866.1	867.7	19.37	-1.13	0.49	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	1874	Zm00001d030109	1	106376178	106378884	4	735	867.1	866.1	870.6	10.78	-0.32	0.22	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	2762	Zm00001d031860	1	204433977	204438771	4	735	867.1	865.2	871.9	7.11	-0.23	0.17	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	3112	Zm00001d032420	1	225930295	225933936	4	735	867.1	861.3	869.6	10.26	-1.15	0.09	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	3625	Zm00001d033317	1	258850341	258853608	4	735	867.1	863.3	870.6	10.43	-1.02	0.29	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	4116	Zm00001d034020	1	281336363	281342868	4	735	867.1	863.3	871.8	4.59	-0.33	0.11	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	4224	Zm00001d034179	1	285811145	285811498	4	735	867.1	861.1	873.4	4.99	-0.73	0.12	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	4240	Zm00001d034192	1	286208841	286210899	4	735	867.1	865.2	868.7	14.5	-1.48	0.34	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	4628	Zm00001d034724	1	300787677	300789731	4	735	867.1	865.2	871.6	15.53	-2.46	0.39	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	4782	Zm00001d034892	1	304951395	304953545	4	735	867.1	865.2	873.4	5.76	-0.16	0.14	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	18630	Zm00001d035001	6	1392078	1392530	4	735	867.1	862.3	871.6	6.87	-2.4	0.15	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	18822	Zm00001d035456	6	26946233	26946694	4	735	867.1	863.3	871.6	4.75	-0.14	0.19	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	19238	Zm00001d036396	6	86737071	86740900	4	735	867.1	865.2	871.6	4.56	-0.22	0.13	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	20698	Zm00001d038606	6	160891700	160892734	4	735	867.1	865.2	870.6	8.17	-0.08	0.13	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	8849	Zm00001d039900	3	18639696	18644424	4	735	867.1	865.2	870.6	10.17	-0.8	0.24	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	9164	Zm00001d040467	3	44999238	45000743	4	735	867.1	865.2	870.6	17.12	-0.74	0.44	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	27984	Zm00001d047581	9	136326165	136330736	4	735	867.1	861.3	871.9	7.15	-0.52	0.16	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	12003	Zm00001d049160	4	18466281	18470669	4	735	867.1	861.3	871.6	8.92	-0.5	0.22	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	12857	Zm00001d050969	4	134223301	134224950	4	735	867.1	865.2	867.7	18.95	-0.9	0.42	trans	trans	trans-eQTL-B.hs23
4	242958927	-1	14533	Zm00001d053713	4	239697573	239699575	4	735	867.1	863.3	871.6	10.52	-0.7	0.22	cis	cis	trans-eQTL-B.hs23
4	242958927	-1	14682	Zm00001d053880	4	242868767	242871205	4	735	867.1	866.1	867.7	34.45	-0.38	0.73	cis	cis	trans-eQTL-B.hs23
4	242958927	-1	14687	Zm00001d053883	4	242953208	242954479	4	735	867.1	865.2	869.6	11.2	-0.62	0.34	cis	cis	trans-eQTL-B.hs23
5	12862702	-1	13170	Zm00001d000166	B73V4_ctg50	84566	91323	5	209	298.2	292.6	303.4	4.73	-0.28	0.15	trans	trans	trans-eQTL-B.hs24
5	12862702	-1	5211	Zm00001d002274	2	9274911	9278376	5	209	300.2	296.6	305.9	4.78	-1.12	0.16	trans	trans	trans-eQTL-B.hs24
5	12862702	-1	6569	Zm00001d004790	2	139440936	139457504	5	209	298.2	295.2	303.4	4.61	-0.77	0.13	trans	trans	trans-eQTL-B.hs24
5	12862702	-1	6995	Zm00001d005687	2	183363790	183370827	5	209	298.2	292.6	303.4	4.62	-0.43	0.13	trans	trans	trans-eQTL-B.hs24
5	12862702	-1	7216	Zm00001d006084	2	197709202	197717272	5	209	298.2	294.2	303.8	5.15	-0.83	0.13	trans	trans	trans-eQTL-B.hs24
5	12862702	-1	24430	Zm00001d009520	8	68802378	68813649	5	209	298.2	294.2	305.4	5.43	-0.71	0.15	trans	trans	trans-eQTL-B.hs24
5	12862702	-1	25601	Zm00001d011580	8	154898654	154911041	5	209	298.2	293.2	303.4	5.4	-0.42	0.17	trans	trans	trans-eQTL-B.hs24
5	12862702	-1	17388	Zm00001d016856	5	178414694	178421024	5	209	298.2	293.2	303.4	4.68	-0.7	0.15	trans	trans	trans-eQTL-B.hs24
5	12862702	-1	18409	Zm00001d018380	5	219584158	219587472	5	209	298.2	292.6	303.4	4.58	-0.47	0.13	trans	trans	trans-eQTL-B.hs24
5	12862702	-1	860	Zm00001d028481	1	36474424	36485449	5	209	298.2	283.6	303.4	5.75	-1.33	0.18	trans	trans	trans-eQTL-B.hs24
5	12862702	-1	1450	Zm00001d029328	1	66120056	66126500	5	209	298.2	292.6	303.4	4.92	-4.54	0.15	trans	trans	trans-eQTL-B.hs24
5	12862702	-1	1678	Zm00001d029750	1	85465506	85472221	5	209	298.2	292.6	303.4	4.33	-0.45	0.05	trans	trans	trans-eQTL-B.hs24
5	12862702	-1	19308	Zm00001d036533	6	91324082	91328565	5	209	298.2	292.6	303.4	4.34	-0.47	0.12	trans	trans	trans-eQTL-B.hs24
5	12862702	-1	9360	Zm00001d041323	3	112350290	112355140	5	209	298.2	292.6	302.6	4.44	-0.3	0.1	trans	trans	trans-eQTL-B.hs24
5	12862702	-1	10124	Zm00001d042505	3	170024610	170033966	5	209	298.2	286.6	302.6	4.71	-0.96	0.12	trans	trans	trans-eQTL-B.hs24
5	12862702	-1	10975	Zm00001d043703	3	207880185	207886233	5	209	299.2	297.6	304.8	7.03	-0.46	0.15	trans	trans	trans-eQTL-B.hs24
5	12862702	-1	11321	Zm00001d044232	3	222542813	222548835	5	209	298.2	296.6	302.6	5.78	-0.74	0.15	trans	trans	trans-eQTL-B.hs24
5	12862702	-1	26969	Zm00001d045551	9	26531799	26540137	5	209	298.2	285.6	303.4	4.88	-0.42	0.16	trans	trans	trans-eQTL-B.hs24
5	12862702	-1	28621	Zm00001d048430	9	156096132	156104799	5	209	298.2	292.6	303.4	4.59	-0.35	0.14	trans	trans	trans-eQTL-B.hs24
5	12862702	-1	14592	Zm00001d053782	4	240980104	240984661	5	209	299.2	296.6	305.4	4.45	-0.3	0.09	trans	trans	trans-eQTL-B.hs24
